project_name,provider,model_name,prompt_template,run_id,metric_name,metric_value,metric_category,status,formula_version,notes
TNTConcept,anthropic,claude-opus-4-8,zero_shot,run_1,requirement_service_semantic_alignment,0.039599,domain,calculated_fallback,v1_textual_fallback,Textual semantic alignment between service responsibilities and requirements; not real BCP.
TNTConcept,anthropic,claude-opus-4-8,zero_shot,run_1,feature_modularization,,domain,missing_required_data,v1,Missing feature/requirement-to-service mapping.
TNTConcept,anthropic,claude-opus-4-8,zero_shot,run_1,data_independence_da,,domain,missing_required_data,v1,Missing data-access map and component-to-service mapping.
TNTConcept,anthropic,claude-opus-4-8,zero_shot,run_1,inter_call_percentage_icp,,runtime,missing_required_data,v1,Missing runtime logs and component-to-service mapping for real runtime calls.
TNTConcept,anthropic,claude-opus-4-8,zero_shot,run_1,network_overhead,,runtime,missing_required_data,v1,Missing runtime logs or payload size information.
TNTConcept,anthropic,claude-opus-4-8,zero_shot,run_1,process_fitness,,process,missing_required_data,v1,Missing process/event logs and process model.
TNTConcept,anthropic,claude-opus-4-8,zero_shot,run_1,process_precision,,process,missing_required_data,v1,Missing process/event logs and behavioral model.
TNTConcept,deepseek,deepseek-chat,few_shot,run_1,number_of_microservices,8.0,basic,calculated,v1,Unknown communication target 'Billing Service' referenced by service 'Customer Relationship Service'. | Unknown communication target 'Billing Service' referenced by service 'Project and Activity Service'. | Unknown communication target 'Document Service' referenced by service 'User and Access Service'. | Unknown communication target 'Project Service' referenced by service 'Customer Relationship Service'.
TNTConcept,deepseek,deepseek-chat,few_shot,run_1,number_of_communications,18.0,basic,calculated,v1,Unknown communication target 'Billing Service' referenced by service 'Customer Relationship Service'. | Unknown communication target 'Billing Service' referenced by service 'Project and Activity Service'. | Unknown communication target 'Document Service' referenced by service 'User and Access Service'. | Unknown communication target 'Project Service' referenced by service 'Customer Relationship Service'.
TNTConcept,deepseek,deepseek-chat,few_shot,run_1,communication_density,0.321429,coupling,calculated,v1,Unknown communication target 'Billing Service' referenced by service 'Customer Relationship Service'. | Unknown communication target 'Billing Service' referenced by service 'Project and Activity Service'. | Unknown communication target 'Document Service' referenced by service 'User and Access Service'. | Unknown communication target 'Project Service' referenced by service 'Customer Relationship Service'.
TNTConcept,deepseek,deepseek-chat,few_shot,run_1,average_outgoing_communications,2.25,coupling,calculated,v1,Unknown communication target 'Billing Service' referenced by service 'Customer Relationship Service'. | Unknown communication target 'Billing Service' referenced by service 'Project and Activity Service'. | Unknown communication target 'Document Service' referenced by service 'User and Access Service'. | Unknown communication target 'Project Service' referenced by service 'Customer Relationship Service'.
TNTConcept,deepseek,deepseek-chat,few_shot,run_1,isolated_services_count,0.0,basic,calculated,v1,Unknown communication target 'Billing Service' referenced by service 'Customer Relationship Service'. | Unknown communication target 'Billing Service' referenced by service 'Project and Activity Service'. | Unknown communication target 'Document Service' referenced by service 'User and Access Service'. | Unknown communication target 'Project Service' referenced by service 'Customer Relationship Service'.
TNTConcept,deepseek,deepseek-chat,few_shot,run_1,isolated_services_ratio,0.0,basic,calculated,v1,Unknown communication target 'Billing Service' referenced by service 'Customer Relationship Service'. | Unknown communication target 'Billing Service' referenced by service 'Project and Activity Service'. | Unknown communication target 'Document Service' referenced by service 'User and Access Service'. | Unknown communication target 'Project Service' referenced by service 'Customer Relationship Service'.
TNTConcept,deepseek,deepseek-chat,few_shot,run_1,average_responsibility_length,11.75,basic,calculated,v1,Unknown communication target 'Billing Service' referenced by service 'Customer Relationship Service'. | Unknown communication target 'Billing Service' referenced by service 'Project and Activity Service'. | Unknown communication target 'Document Service' referenced by service 'User and Access Service'. | Unknown communication target 'Project Service' referenced by service 'Customer Relationship Service'.
TNTConcept,deepseek,deepseek-chat,few_shot,run_1,declared_inter_service_coupling,0.321429,coupling,calculated,v1_textual_declared_graph,Calculated from declared communicates_with edges only; not structural coupling.
TNTConcept,deepseek,deepseek-chat,few_shot,run_1,cohesion_message_level_chm,,cohesion,missing_required_data,v1,Missing public-operation message signatures mapped to microservices.
TNTConcept,deepseek,deepseek-chat,few_shot,run_1,cohesion_domain_level_chd,,cohesion,missing_required_data,v1,Missing component-to-service mapping or internal artifact inventory.
TNTConcept,deepseek,deepseek-chat,few_shot,run_1,responsibility_domain_similarity,0.087407,cohesion,calculated_fallback,v1_textual_fallback,Calculated from responsibility text only; this is not real CHD.
TNTConcept,deepseek,deepseek-chat,few_shot,run_1,relational_cohesion_rc,,cohesion,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
TNTConcept,deepseek,deepseek-chat,few_shot,run_1,afferent_coupling_ac,,coupling,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
TNTConcept,deepseek,deepseek-chat,few_shot,run_1,efferent_coupling_ec,,coupling,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
TNTConcept,deepseek,deepseek-chat,few_shot,run_1,instability,,coupling,missing_required_data,v1,Missing AC/EC prerequisites: component-to-service mapping or structural dependencies.
TNTConcept,deepseek,deepseek-chat,few_shot,run_1,inter_microservices_coupling,,coupling,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
TNTConcept,deepseek,deepseek-chat,few_shot,run_1,structural_modularity_quality_smq,,modularity,missing_required_data,v1,Missing structural cohesion or structural coupling prerequisites.
TNTConcept,deepseek,deepseek-chat,few_shot,run_1,interface_number_ifn,,modularity,missing_required_data,v1,Missing endpoints/interfaces or component-to-service mapping.
TNTConcept,deepseek,deepseek-chat,few_shot,run_1,non_extreme_distribution_ned,1.0,modularity,calculated_fallback,v1_textual_fallback,"Fallback size estimated from responsibility token count only; not structural service size. Bounds: min=5, max=20."
TNTConcept,deepseek,deepseek-chat,few_shot,run_1,business_context_purity_bcp,,domain,missing_required_data,v1,Missing requirement-to-service or feature-to-service mapping.
TNTConcept,deepseek,deepseek-chat,few_shot,run_1,requirement_service_semantic_alignment,0.004032,domain,calculated_fallback,v1_textual_fallback,Textual semantic alignment between service responsibilities and requirements; not real BCP.
TNTConcept,deepseek,deepseek-chat,few_shot,run_1,feature_modularization,,domain,missing_required_data,v1,Missing feature/requirement-to-service mapping.
TNTConcept,deepseek,deepseek-chat,few_shot,run_1,data_independence_da,,domain,missing_required_data,v1,Missing data-access map and component-to-service mapping.
TNTConcept,deepseek,deepseek-chat,few_shot,run_1,inter_call_percentage_icp,,runtime,missing_required_data,v1,Missing runtime logs and component-to-service mapping for real runtime calls.
TNTConcept,deepseek,deepseek-chat,few_shot,run_1,network_overhead,,runtime,missing_required_data,v1,Missing runtime logs or payload size information.
TNTConcept,deepseek,deepseek-chat,few_shot,run_1,process_fitness,,process,missing_required_data,v1,Missing process/event logs and process model.
TNTConcept,deepseek,deepseek-chat,few_shot,run_1,process_precision,,process,missing_required_data,v1,Missing process/event logs and behavioral model.
TNTConcept,deepseek,deepseek-chat,zero_shot,run_1,number_of_microservices,12.0,basic,calculated,v1,
TNTConcept,deepseek,deepseek-chat,zero_shot,run_1,number_of_communications,39.0,basic,calculated,v1,
TNTConcept,deepseek,deepseek-chat,zero_shot,run_1,communication_density,0.295455,coupling,calculated,v1,
TNTConcept,deepseek,deepseek-chat,zero_shot,run_1,average_outgoing_communications,3.25,coupling,calculated,v1,
TNTConcept,deepseek,deepseek-chat,zero_shot,run_1,isolated_services_count,0.0,basic,calculated,v1,
TNTConcept,deepseek,deepseek-chat,zero_shot,run_1,isolated_services_ratio,0.0,basic,calculated,v1,
TNTConcept,deepseek,deepseek-chat,zero_shot,run_1,average_responsibility_length,12.666667,basic,calculated,v1,
TNTConcept,deepseek,deepseek-chat,zero_shot,run_1,declared_inter_service_coupling,0.295455,coupling,calculated,v1_textual_declared_graph,Calculated from declared communicates_with edges only; not structural coupling.
TNTConcept,deepseek,deepseek-chat,zero_shot,run_1,cohesion_message_level_chm,,cohesion,missing_required_data,v1,Missing public-operation message signatures mapped to microservices.
TNTConcept,deepseek,deepseek-chat,zero_shot,run_1,cohesion_domain_level_chd,,cohesion,missing_required_data,v1,Missing component-to-service mapping or internal artifact inventory.
TNTConcept,deepseek,deepseek-chat,zero_shot,run_1,responsibility_domain_similarity,0.090081,cohesion,calculated_fallback,v1_textual_fallback,Calculated from responsibility text only; this is not real CHD.
TNTConcept,deepseek,deepseek-chat,zero_shot,run_1,relational_cohesion_rc,,cohesion,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
TNTConcept,deepseek,deepseek-chat,zero_shot,run_1,afferent_coupling_ac,,coupling,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
TNTConcept,deepseek,deepseek-chat,zero_shot,run_1,efferent_coupling_ec,,coupling,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
TNTConcept,deepseek,deepseek-chat,zero_shot,run_1,instability,,coupling,missing_required_data,v1,Missing AC/EC prerequisites: component-to-service mapping or structural dependencies.
TNTConcept,deepseek,deepseek-chat,zero_shot,run_1,inter_microservices_coupling,,coupling,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
TNTConcept,deepseek,deepseek-chat,zero_shot,run_1,structural_modularity_quality_smq,,modularity,missing_required_data,v1,Missing structural cohesion or structural coupling prerequisites.
TNTConcept,deepseek,deepseek-chat,zero_shot,run_1,interface_number_ifn,,modularity,missing_required_data,v1,Missing endpoints/interfaces or component-to-service mapping.
TNTConcept,deepseek,deepseek-chat,zero_shot,run_1,non_extreme_distribution_ned,1.0,modularity,calculated_fallback,v1_textual_fallback,"Fallback size estimated from responsibility token count only; not structural service size. Bounds: min=5, max=20."
TNTConcept,deepseek,deepseek-chat,zero_shot,run_1,business_context_purity_bcp,,domain,missing_required_data,v1,Missing requirement-to-service or feature-to-service mapping.
TNTConcept,deepseek,deepseek-chat,zero_shot,run_1,requirement_service_semantic_alignment,0.00873,domain,calculated_fallback,v1_textual_fallback,Textual semantic alignment between service responsibilities and requirements; not real BCP.
TNTConcept,deepseek,deepseek-chat,zero_shot,run_1,feature_modularization,,domain,missing_required_data,v1,Missing feature/requirement-to-service mapping.
TNTConcept,deepseek,deepseek-chat,zero_shot,run_1,data_independence_da,,domain,missing_required_data,v1,Missing data-access map and component-to-service mapping.
TNTConcept,deepseek,deepseek-chat,zero_shot,run_1,inter_call_percentage_icp,,runtime,missing_required_data,v1,Missing runtime logs and component-to-service mapping for real runtime calls.
TNTConcept,deepseek,deepseek-chat,zero_shot,run_1,network_overhead,,runtime,missing_required_data,v1,Missing runtime logs or payload size information.
TNTConcept,deepseek,deepseek-chat,zero_shot,run_1,process_fitness,,process,missing_required_data,v1,Missing process/event logs and process model.
TNTConcept,deepseek,deepseek-chat,zero_shot,run_1,process_precision,,process,missing_required_data,v1,Missing process/event logs and behavioral model.
TNTConcept,openai,gpt-5.5-2026-04-23,few_shot,run_1,number_of_microservices,9.0,basic,calculated,v1,
TNTConcept,openai,gpt-5.5-2026-04-23,few_shot,run_1,number_of_communications,52.0,basic,calculated,v1,
TNTConcept,openai,gpt-5.5-2026-04-23,few_shot,run_1,communication_density,0.722222,coupling,calculated,v1,
TNTConcept,openai,gpt-5.5-2026-04-23,few_shot,run_1,average_outgoing_communications,5.777778,coupling,calculated,v1,
TNTConcept,openai,gpt-5.5-2026-04-23,few_shot,run_1,isolated_services_count,0.0,basic,calculated,v1,
TNTConcept,openai,gpt-5.5-2026-04-23,few_shot,run_1,isolated_services_ratio,0.0,basic,calculated,v1,
